User ID,User Name,Age Group,Age,Gender,Height (cm),Weight (kg),Body Fat Percentage,Daily Caloric Intake,Workout Type,Workout Duration (min),Weekly Exercise Frequency,Sleep Hours,Goal,Progress,Mood,Hydration
5254,User_5254,26-35 (Adults),29,Female,169,69,27.9,1968,Zumba,55,4,6,Muscle Gain,Average (50%-69%),Motivated,Low (<2L)
3659,User_3659,46-55 (Older Adults),50,Female,172,107,37.1,2836,Swimming,84,4,7,Muscle Gain,Excellent (90%-100%),Stressed,Low (<2L)
1100,User_1100,36-45 (Mid-Aged Adults),44,Female,174,109,23.9,3129,Walking,49,7,8,Maintain Weight,Excellent (90%-100%),Focused,Low (<2L)
1324,User_1324,46-55 (Older Adults),50,Female,163,99,31.3,1876,Yoga,70,7,8,Increase Flexibility,Needs Improvement (30%-49%),Motivated,Low (<2L)
4374,User_4374,26-35 (Adults),32,Non-binary,160,47,23.7,2971,Walking,60,6,10,Increase Flexibility,Good (70%-89%),Focused,Moderate (2L-3L)
6209,User_6209,18-25 (Young Adults),19,Male,181,94,38.0,1992,Cycling,36,4,7,Muscle Gain,Needs Improvement (30%-49%),Motivated,Moderate (2L-3L)
6659,User_6659,26-35 (Adults),33,Female,178,99,20.7,2983,Weight Training,67,6,6,Weight Loss,Needs Improvement (30%-49%),Focused,Low (<2L)
5492,User_5492,46-55 (Older Adults),50,Female,182,48,14.4,2105,Weight Training,62,3,6,Weight Loss,Average (50%-69%),Happy,Low (<2L)
2860,User_2860,46-55 (Older Adults),48,Male,168,102,12.3,1806,Swimming,29,4,6,Weight Loss,Average (50%-69%),Energized,Moderate (2L-3L)
5984,User_5984,56+ (Seniors),56,Male,181,48,31.2,1944,Swimming,88,7,7,Maintain Weight,Needs Improvement (30%-49%),Stressed,High (>3L)
9241,User_9241,56+ (Seniors),64,Male,159,110,10.8,1975,Cycling,45,7,6,Muscle Gain,Average (50%-69%),Bored,Moderate (2L-3L)
3398,User_3398,36-45 (Mid-Aged Adults),45,Non-binary,188,103,20.3,2370,Cycling,66,5,7,Weight Loss,Average (50%-69%),Bored,High (>3L)
9309,User_9309,46-55 (Older Adults),46,Non-binary,180,74,21.1,3121,HIIT,71,7,8,Increase Flexibility,Average (50%-69%),Tired,Low (<2L)
8607,User_8607,26-35 (Adults),31,Female,173,61,32.9,2769,Walking,20,6,7,Weight Loss,Poor (0%-29%),Happy,Low (<2L)
6030,User_6030,46-55 (Older Adults),51,Non-binary,180,119,10.7,2029,Crossfit,45,5,6,Maintain Weight,Good (70%-89%),Focused,High (>3L)
6248,User_6248,46-55 (Older Adults),53,Non-binary,160,56,34.5,3274,Yoga,81,4,10,Increase Flexibility,Good (70%-89%),Confident,High (>3L)
2416,User_2416,36-45 (Mid-Aged Adults),39,Non-binary,184,82,17.6,2087,Swimming,38,7,10,Weight Loss,Needs Improvement (30%-49%),Confident,Low (<2L)
7278,User_7278,26-35 (Adults),30,Non-binary,167,74,35.6,1863,Swimming,66,5,7,Increase Flexibility,Good (70%-89%),Bored,Low (<2L)
2780,User_2780,46-55 (Older Adults),47,Male,163,92,28.0,2984,HIIT,83,4,8,Maintain Weight,Good (70%-89%),Motivated,Low (<2L)
9085,User_9085,18-25 (Young Adults),22,Male,180,85,16.6,1914,Yoga,90,5,9,Maintain Weight,Needs Improvement (30%-49%),Unmotivated,Low (<2L)
9138,User_9138,18-25 (Young Adults),24,Female,152,75,28.5,3107,HIIT,36,4,7,Maintain Weight,Average (50%-69%),Stressed,High (>3L)
1150,User_1150,18-25 (Young Adults),20,Male,175,90,28.0,2555,Walking,69,3,7,Muscle Gain,Poor (0%-29%),Relaxed,Low (<2L)
3979,User_3979,36-45 (Mid-Aged Adults),45,Non-binary,161,96,32.0,2188,Walking,33,4,7,Maintain Weight,Average (50%-69%),Confident,Moderate (2L-3L)
5644,User_5644,36-45 (Mid-Aged Adults),39,Female,168,96,16.0,2352,HIIT,34,5,6,Weight Loss,Good (70%-89%),Confident,Moderate (2L-3L)
5891,User_5891,36-45 (Mid-Aged Adults),43,Female,159,107,10.2,2963,Yoga,80,7,8,Weight Loss,Good (70%-89%),Tired,High (>3L)
2352,User_2352,36-45 (Mid-Aged Adults),45,Female,156,56,27.8,2747,Cycling,36,7,8,Weight Loss,Good (70%-89%),Motivated,Moderate (2L-3L)
7988,User_7988,26-35 (Adults),30,Male,153,74,12.9,1993,Walking,47,3,8,Maintain Weight,Excellent (90%-100%),Tired,High (>3L)
8092,User_8092,26-35 (Adults),26,Female,163,116,15.9,2137,Swimming,74,7,9,Muscle Gain,Needs Improvement (30%-49%),Unmotivated,Moderate (2L-3L)
1410,User_1410,18-25 (Young Adults),25,Non-binary,153,116,26.2,2205,HIIT,79,6,10,Maintain Weight,Excellent (90%-100%),Stressed,High (>3L)
1136,User_1136,26-35 (Adults),29,Female,163,93,34.8,1960,Zumba,78,5,7,Weight Loss,Average (50%-69%),Stressed,Moderate (2L-3L)
4161,User_4161,18-25 (Young Adults),19,Female,178,74,11.5,1912,Walking,71,6,9,Weight Loss,Good (70%-89%),Bored,Low (<2L)
4222,User_4222,36-45 (Mid-Aged Adults),43,Non-binary,165,106,13.1,2081,Running,58,3,7,Maintain Weight,Excellent (90%-100%),Happy,Low (<2L)
3485,User_3485,26-35 (Adults),26,Female,153,45,33.1,2792,Yoga,69,4,6,Increase Flexibility,Good (70%-89%),Focused,Low (<2L)
9874,User_9874,46-55 (Older Adults),47,Female,180,89,17.4,2014,Walking,22,5,7,Maintain Weight,Needs Improvement (30%-49%),Motivated,Moderate (2L-3L)
9092,User_9092,18-25 (Young Adults),20,Non-binary,166,54,29.4,1912,Swimming,85,4,7,Increase Flexibility,Needs Improvement (30%-49%),Energized,High (>3L)
4302,User_4302,36-45 (Mid-Aged Adults),37,Non-binary,157,48,34.9,2713,Running,50,5,10,Increase Flexibility,Excellent (90%-100%),Tired,Moderate (2L-3L)
8160,User_8160,36-45 (Mid-Aged Adults),44,Male,157,91,31.6,2367,HIIT,85,4,10,Maintain Weight,Average (50%-69%),Focused,Moderate (2L-3L)
4032,User_4032,36-45 (Mid-Aged Adults),37,Male,166,96,14.8,2137,Swimming,25,3,7,Maintain Weight,Average (50%-69%),Happy,Moderate (2L-3L)
5695,User_5695,26-35 (Adults),33,Female,164,54,39.5,2161,Yoga,58,7,10,Muscle Gain,Needs Improvement (30%-49%),Motivated,High (>3L)
1449,User_1449,56+ (Seniors),58,Non-binary,171,68,27.9,2078,Crossfit,84,5,8,Maintain Weight,Needs Improvement (30%-49%),Energized,High (>3L)
8546,User_8546,36-45 (Mid-Aged Adults),43,Female,172,86,25.4,1846,Cycling,78,3,10,Maintain Weight,Excellent (90%-100%),Bored,Low (<2L)
7977,User_7977,36-45 (Mid-Aged Adults),41,Male,176,110,31.6,3299,HIIT,84,6,9,Maintain Weight,Good (70%-89%),Energized,Moderate (2L-3L)
2229,User_2229,26-35 (Adults),30,Female,175,46,28.5,2083,HIIT,45,3,10,Weight Loss,Poor (0%-29%),Focused,Low (<2L)
8108,User_8108,46-55 (Older Adults),47,Non-binary,189,68,21.2,3395,Cycling,83,4,6,Muscle Gain,Needs Improvement (30%-49%),Relaxed,Low (<2L)
8627,User_8627,18-25 (Young Adults),20,Female,164,111,31.9,2201,Crossfit,71,7,7,Muscle Gain,Average (50%-69%),Focused,Moderate (2L-3L)
7817,User_7817,26-35 (Adults),26,Female,163,108,20.4,3231,HIIT,87,4,10,Weight Loss,Good (70%-89%),Motivated,Low (<2L)
8584,User_8584,46-55 (Older Adults),48,Male,150,61,25.4,1973,Running,85,5,9,Maintain Weight,Average (50%-69%),Stressed,Moderate (2L-3L)
3101,User_3101,26-35 (Adults),29,Female,156,64,10.5,2552,Walking,75,6,9,Weight Loss,Needs Improvement (30%-49%),Unmotivated,Low (<2L)
4971,User_4971,26-35 (Adults),30,Female,187,87,39.4,2290,Pilates,74,4,8,Maintain Weight,Poor (0%-29%),Confident,Moderate (2L-3L)
9401,User_9401,46-55 (Older Adults),55,Male,163,83,26.9,2490,Swimming,64,4,7,Muscle Gain,Good (70%-89%),Confident,High (>3L)
6968,User_6968,36-45 (Mid-Aged Adults),36,Male,184,80,10.1,2978,Cycling,28,6,8,Increase Flexibility,Excellent (90%-100%),Relaxed,Low (<2L)
5467,User_5467,56+ (Seniors),63,Non-binary,165,76,11.9,2052,Running,49,4,8,Maintain Weight,Good (70%-89%),Relaxed,Low (<2L)
3972,User_3972,56+ (Seniors),64,Male,176,105,19.3,2948,Weight Training,44,7,9,Muscle Gain,Good (70%-89%),Bored,Low (<2L)
7364,User_7364,36-45 (Mid-Aged Adults),45,Female,188,60,15.3,2181,Yoga,24,6,10,Increase Flexibility,Excellent (90%-100%),Happy,High (>3L)
5053,User_5053,26-35 (Adults),34,Male,155,53,30.9,1909,Running,89,6,7,Weight Loss,Excellent (90%-100%),Focused,Low (<2L)
5465,User_5465,36-45 (Mid-Aged Adults),43,Female,178,86,18.5,3213,Zumba,81,4,7,Weight Loss,Good (70%-89%),Relaxed,High (>3L)
6502,User_6502,36-45 (Mid-Aged Adults),42,Female,179,57,39.7,2729,Cycling,66,7,10,Weight Loss,Average (50%-69%),Confident,Low (<2L)
8063,User_8063,56+ (Seniors),65,Male,155,53,20.4,3141,Running,59,4,9,Maintain Weight,Excellent (90%-100%),Stressed,Moderate (2L-3L)
3334,User_3334,36-45 (Mid-Aged Adults),45,Male,157,111,29.4,3336,Yoga,49,6,9,Increase Flexibility,Excellent (90%-100%),Happy,High (>3L)
1462,User_1462,18-25 (Young Adults),18,Female,155,70,23.9,3495,Running,72,5,7,Increase Flexibility,Good (70%-89%),Confident,High (>3L)
1807,User_1807,18-25 (Young Adults),21,Non-binary,160,106,27.8,2776,Zumba,46,4,8,Increase Flexibility,Needs Improvement (30%-49%),Confident,Moderate (2L-3L)
7616,User_7616,46-55 (Older Adults),55,Female,180,75,33.3,3030,Swimming,57,6,8,Weight Loss,Excellent (90%-100%),Focused,Moderate (2L-3L)
9437,User_9437,18-25 (Young Adults),23,Male,167,107,30.5,2573,Running,76,5,7,Maintain Weight,Needs Improvement (30%-49%),Stressed,Low (<2L)
3665,User_3665,56+ (Seniors),58,Non-binary,165,53,32.3,1921,Walking,39,7,7,Maintain Weight,Needs Improvement (30%-49%),Energized,Moderate (2L-3L)
8658,User_8658,26-35 (Adults),28,Female,161,63,22.8,1936,Weight Training,54,6,9,Muscle Gain,Good (70%-89%),Stressed,Low (<2L)
2522,User_2522,26-35 (Adults),32,Female,170,106,31.3,2194,Cycling,72,7,8,Maintain Weight,Good (70%-89%),Happy,Low (<2L)
5412,User_5412,46-55 (Older Adults),53,Female,153,102,24.7,3452,Walking,56,3,8,Increase Flexibility,Good (70%-89%),Stressed,High (>3L)
4471,User_4471,56+ (Seniors),61,Non-binary,153,82,28.2,2089,Weight Training,77,5,9,Increase Flexibility,Poor (0%-29%),Relaxed,High (>3L)
4328,User_4328,46-55 (Older Adults),54,Female,168,47,15.1,3420,Pilates,85,7,10,Maintain Weight,Excellent (90%-100%),Confident,Moderate (2L-3L)
3187,User_3187,26-35 (Adults),26,Female,155,85,32.0,3450,Zumba,51,4,10,Increase Flexibility,Poor (0%-29%),Motivated,Moderate (2L-3L)
7141,User_7141,26-35 (Adults),35,Female,162,50,27.2,1893,Weight Training,65,4,8,Maintain Weight,Good (70%-89%),Motivated,High (>3L)
3204,User_3204,26-35 (Adults),26,Non-binary,176,81,37.8,2227,Pilates,25,6,6,Weight Loss,Needs Improvement (30%-49%),Motivated,Moderate (2L-3L)
2256,User_2256,36-45 (Mid-Aged Adults),43,Male,177,106,35.6,1946,Swimming,75,5,10,Increase Flexibility,Needs Improvement (30%-49%),Bored,High (>3L)
1812,User_1812,26-35 (Adults),32,Male,164,89,26.7,2047,Yoga,40,7,9,Increase Flexibility,Good (70%-89%),Unmotivated,Moderate (2L-3L)
5063,User_5063,36-45 (Mid-Aged Adults),45,Male,185,104,24.2,2468,Running,47,3,6,Increase Flexibility,Good (70%-89%),Motivated,High (>3L)
5751,User_5751,18-25 (Young Adults),18,Male,175,56,33.0,3033,Swimming,24,4,10,Increase Flexibility,Good (70%-89%),Tired,Moderate (2L-3L)
5568,User_5568,46-55 (Older Adults),54,Non-binary,152,76,18.6,3106,Crossfit,48,5,7,Increase Flexibility,Poor (0%-29%),Confident,Low (<2L)
3630,User_3630,36-45 (Mid-Aged Adults),44,Female,162,63,38.8,3271,Swimming,47,7,10,Maintain Weight,Poor (0%-29%),Tired,Moderate (2L-3L)
1271,User_1271,26-35 (Adults),33,Female,162,66,29.0,2013,Running,22,4,7,Muscle Gain,Good (70%-89%),Confident,Moderate (2L-3L)
9451,User_9451,56+ (Seniors),64,Non-binary,173,73,31.2,1944,Yoga,78,6,7,Weight Loss,Good (70%-89%),Relaxed,Low (<2L)
4745,User_4745,26-35 (Adults),31,Non-binary,172,50,23.3,2124,HIIT,53,6,7,Muscle Gain,Good (70%-89%),Unmotivated,Low (<2L)
3825,User_3825,26-35 (Adults),31,Female,174,108,18.5,2142,Cycling,67,6,7,Weight Loss,Average (50%-69%),Happy,High (>3L)
8001,User_8001,36-45 (Mid-Aged Adults),41,Female,158,82,37.6,2417,Yoga,32,3,8,Increase Flexibility,Excellent (90%-100%),Stressed,Low (<2L)
8120,User_8120,56+ (Seniors),60,Male,162,96,39.0,2254,Cycling,30,5,10,Maintain Weight,Poor (0%-29%),Motivated,High (>3L)
6813,User_6813,26-35 (Adults),26,Male,154,114,27.0,3419,Pilates,24,7,7,Increase Flexibility,Poor (0%-29%),Unmotivated,Moderate (2L-3L)
5029,User_5029,26-35 (Adults),33,Non-binary,159,82,18.6,2974,Zumba,81,4,6,Maintain Weight,Poor (0%-29%),Confident,Low (<2L)
6484,User_6484,18-25 (Young Adults),22,Male,178,113,10.9,3113,Cycling,78,4,7,Maintain Weight,Excellent (90%-100%),Tired,Moderate (2L-3L)
4133,User_4133,26-35 (Adults),27,Male,168,114,36.3,3031,Walking,47,3,9,Increase Flexibility,Good (70%-89%),Happy,Low (<2L)
2644,User_2644,46-55 (Older Adults),51,Female,190,96,16.8,2866,Cycling,61,3,10,Muscle Gain,Poor (0%-29%),Stressed,Moderate (2L-3L)
3859,User_3859,26-35 (Adults),30,Male,180,109,12.0,3007,Swimming,44,5,9,Increase Flexibility,Good (70%-89%),Unmotivated,Moderate (2L-3L)
8776,User_8776,18-25 (Young Adults),23,Non-binary,173,93,30.7,2111,Walking,55,5,6,Muscle Gain,Needs Improvement (30%-49%),Motivated,Low (<2L)
3859,User_3859,56+ (Seniors),63,Non-binary,170,85,20.7,2831,Pilates,82,4,7,Weight Loss,Excellent (90%-100%),Confident,High (>3L)
3808,User_3808,46-55 (Older Adults),47,Female,170,59,10.5,2632,HIIT,36,5,7,Weight Loss,Needs Improvement (30%-49%),Relaxed,Low (<2L)
7403,User_7403,56+ (Seniors),56,Female,167,100,24.8,2369,Walking,50,7,7,Muscle Gain,Needs Improvement (30%-49%),Motivated,High (>3L)
8265,User_8265,36-45 (Mid-Aged Adults),42,Non-binary,177,79,29.8,3321,Yoga,80,5,10,Maintain Weight,Good (70%-89%),Energized,Moderate (2L-3L)
7929,User_7929,36-45 (Mid-Aged Adults),44,Female,184,96,26.8,2193,Walking,38,4,10,Muscle Gain,Needs Improvement (30%-49%),Motivated,High (>3L)
2625,User_2625,36-45 (Mid-Aged Adults),44,Female,173,71,35.6,2523,Crossfit,58,7,10,Muscle Gain,Excellent (90%-100%),Energized,High (>3L)
4621,User_4621,26-35 (Adults),26,Female,169,46,25.0,3298,HIIT,54,7,8,Maintain Weight,Average (50%-69%),Bored,Low (<2L)
3350,User_3350,56+ (Seniors),64,Female,151,107,39.7,2591,Cycling,26,3,9,Increase Flexibility,Poor (0%-29%),Happy,Moderate (2L-3L)
7641,User_7641,36-45 (Mid-Aged Adults),36,Male,167,78,34.2,1901,Crossfit,86,7,9,Weight Loss,Poor (0%-29%),Energized,Low (<2L)
7922,User_7922,46-55 (Older Adults),48,Female,167,72,14.6,2506,HIIT,53,7,10,Muscle Gain,Needs Improvement (30%-49%),Happy,Moderate (2L-3L)
2125,User_2125,18-25 (Young Adults),19,Female,152,108,25.5,2465,Pilates,41,7,8,Increase Flexibility,Needs Improvement (30%-49%),Relaxed,High (>3L)
4401,User_4401,18-25 (Young Adults),25,Female,181,48,11.5,2369,HIIT,68,7,10,Maintain Weight,Average (50%-69%),Happy,Low (<2L)
8584,User_8584,56+ (Seniors),65,Male,170,54,21.8,2112,Walking,56,6,8,Muscle Gain,Poor (0%-29%),Motivated,Moderate (2L-3L)
9105,User_9105,36-45 (Mid-Aged Adults),41,Female,160,73,38.7,3039,Weight Training,50,7,8,Muscle Gain,Excellent (90%-100%),Motivated,High (>3L)
5845,User_5845,36-45 (Mid-Aged Adults),40,Female,183,59,21.8,3264,Cycling,32,3,6,Weight Loss,Needs Improvement (30%-49%),Happy,Low (<2L)
5552,User_5552,46-55 (Older Adults),51,Male,189,116,26.4,1891,Swimming,53,7,7,Maintain Weight,Average (50%-69%),Focused,Moderate (2L-3L)
8512,User_8512,18-25 (Young Adults),25,Non-binary,176,55,13.5,1907,Running,87,3,6,Muscle Gain,Excellent (90%-100%),Unmotivated,Moderate (2L-3L)
6709,User_6709,56+ (Seniors),61,Female,178,111,15.9,1920,Weight Training,54,5,6,Increase Flexibility,Good (70%-89%),Focused,Moderate (2L-3L)
1459,User_1459,26-35 (Adults),26,Male,172,82,32.1,2091,Yoga,23,4,7,Muscle Gain,Poor (0%-29%),Tired,High (>3L)
8694,User_8694,56+ (Seniors),58,Male,170,57,33.1,2445,Swimming,53,5,9,Weight Loss,Poor (0%-29%),Tired,Low (<2L)
7522,User_7522,18-25 (Young Adults),19,Male,185,99,33.9,2543,Pilates,69,3,8,Weight Loss,Average (50%-69%),Confident,Low (<2L)
7805,User_7805,18-25 (Young Adults),22,Female,176,56,10.6,3370,Yoga,58,6,9,Weight Loss,Average (50%-69%),Confident,Low (<2L)
6221,User_6221,46-55 (Older Adults),48,Male,184,77,19.8,2450,Swimming,86,3,6,Muscle Gain,Average (50%-69%),Motivated,Low (<2L)
3484,User_3484,56+ (Seniors),61,Male,179,105,29.7,2711,Walking,42,3,9,Increase Flexibility,Needs Improvement (30%-49%),Unmotivated,Low (<2L)
9163,User_9163,36-45 (Mid-Aged Adults),40,Non-binary,178,48,27.8,3080,Yoga,81,5,9,Increase Flexibility,Poor (0%-29%),Stressed,High (>3L)
3169,User_3169,26-35 (Adults),29,Male,163,116,29.9,2580,Zumba,54,7,10,Increase Flexibility,Poor (0%-29%),Bored,High (>3L)
5550,User_5550,26-35 (Adults),33,Female,186,81,13.4,2124,Pilates,70,4,7,Muscle Gain,Average (50%-69%),Motivated,Low (<2L)
3593,User_3593,46-55 (Older Adults),53,Male,189,109,12.8,1946,Crossfit,42,6,9,Increase Flexibility,Needs Improvement (30%-49%),Relaxed,Low (<2L)
1246,User_1246,26-35 (Adults),33,Male,176,62,23.1,2111,Zumba,82,7,10,Increase Flexibility,Poor (0%-29%),Bored,Low (<2L)
3513,User_3513,56+ (Seniors),62,Female,185,80,38.1,2574,Running,48,6,10,Maintain Weight,Poor (0%-29%),Tired,Moderate (2L-3L)
3778,User_3778,56+ (Seniors),63,Male,168,76,39.2,3465,HIIT,42,4,7,Increase Flexibility,Poor (0%-29%),Happy,Moderate (2L-3L)
1719,User_1719,36-45 (Mid-Aged Adults),45,Non-binary,182,95,21.3,2103,Cycling,79,5,7,Muscle Gain,Poor (0%-29%),Relaxed,Moderate (2L-3L)
1596,User_1596,26-35 (Adults),27,Female,153,108,37.7,2872,HIIT,70,5,6,Maintain Weight,Good (70%-89%),Relaxed,Moderate (2L-3L)
5805,User_5805,18-25 (Young Adults),22,Non-binary,188,61,13.5,2636,Yoga,69,5,10,Weight Loss,Good (70%-89%),Happy,High (>3L)
9389,User_9389,18-25 (Young Adults),23,Non-binary,171,95,31.2,2926,Pilates,46,6,8,Muscle Gain,Poor (0%-29%),Focused,Low (<2L)
9415,User_9415,56+ (Seniors),61,Non-binary,186,91,15.6,3446,HIIT,33,4,8,Increase Flexibility,Needs Improvement (30%-49%),Stressed,High (>3L)
6003,User_6003,46-55 (Older Adults),55,Male,152,91,32.6,2735,Weight Training,24,4,9,Weight Loss,Good (70%-89%),Focused,Moderate (2L-3L)
8238,User_8238,36-45 (Mid-Aged Adults),43,Male,177,104,23.9,3144,Pilates,68,4,8,Muscle Gain,Excellent (90%-100%),Motivated,High (>3L)
9366,User_9366,26-35 (Adults),27,Non-binary,185,115,38.1,1870,Pilates,63,3,9,Muscle Gain,Poor (0%-29%),Relaxed,Moderate (2L-3L)
8863,User_8863,26-35 (Adults),28,Female,166,56,25.5,1980,Running,68,3,8,Weight Loss,Average (50%-69%),Tired,Low (<2L)
3404,User_3404,26-35 (Adults),30,Non-binary,178,52,36.5,2741,Yoga,30,7,8,Weight Loss,Excellent (90%-100%),Motivated,High (>3L)
9729,User_9729,46-55 (Older Adults),51,Female,185,53,30.2,2585,Cycling,57,6,6,Weight Loss,Poor (0%-29%),Confident,High (>3L)
7121,User_7121,56+ (Seniors),62,Non-binary,160,90,31.5,2310,Pilates,39,6,6,Maintain Weight,Good (70%-89%),Confident,High (>3L)
2071,User_2071,26-35 (Adults),29,Male,161,79,30.5,2590,Pilates,38,6,7,Muscle Gain,Good (70%-89%),Focused,High (>3L)
8330,User_8330,18-25 (Young Adults),22,Female,184,66,26.2,2441,Cycling,66,5,9,Muscle Gain,Good (70%-89%),Happy,High (>3L)
5382,User_5382,36-45 (Mid-Aged Adults),39,Male,160,73,21.9,1805,Pilates,47,4,6,Muscle Gain,Good (70%-89%),Stressed,High (>3L)
4651,User_4651,26-35 (Adults),32,Non-binary,161,111,22.8,3156,Weight Training,60,3,6,Maintain Weight,Poor (0%-29%),Focused,Moderate (2L-3L)
5930,User_5930,26-35 (Adults),28,Non-binary,176,53,18.3,2175,Cycling,56,5,8,Weight Loss,Good (70%-89%),Relaxed,High (>3L)
9868,User_9868,56+ (Seniors),56,Female,172,106,23.7,3417,Cycling,23,7,10,Maintain Weight,Needs Improvement (30%-49%),Focused,High (>3L)
7267,User_7267,36-45 (Mid-Aged Adults),42,Non-binary,189,112,15.3,2754,Cycling,87,6,6,Muscle Gain,Excellent (90%-100%),Relaxed,Low (<2L)
6617,User_6617,46-55 (Older Adults),47,Female,177,53,15.5,2723,Crossfit,80,5,8,Weight Loss,Average (50%-69%),Energized,High (>3L)
8566,User_8566,26-35 (Adults),31,Male,159,63,22.2,3270,Cycling,61,3,6,Increase Flexibility,Average (50%-69%),Confident,High (>3L)
5271,User_5271,56+ (Seniors),59,Non-binary,161,45,14.0,2872,HIIT,48,5,9,Muscle Gain,Average (50%-69%),Focused,Low (<2L)
6572,User_6572,18-25 (Young Adults),19,Non-binary,184,79,18.4,2738,Walking,32,6,9,Maintain Weight,Poor (0%-29%),Bored,Low (<2L)
3412,User_3412,18-25 (Young Adults),22,Non-binary,178,51,38.4,1808,Crossfit,21,4,10,Maintain Weight,Good (70%-89%),Happy,Moderate (2L-3L)
1785,User_1785,26-35 (Adults),33,Non-binary,161,108,35.3,2830,Zumba,83,6,9,Weight Loss,Needs Improvement (30%-49%),Relaxed,Moderate (2L-3L)
4975,User_4975,26-35 (Adults),27,Male,166,51,23.9,2546,Pilates,77,5,8,Increase Flexibility,Good (70%-89%),Happy,High (>3L)
5046,User_5046,36-45 (Mid-Aged Adults),36,Non-binary,177,54,21.1,3254,Cycling,89,6,9,Weight Loss,Excellent (90%-100%),Confident,Moderate (2L-3L)
9634,User_9634,26-35 (Adults),31,Female,190,99,33.4,2530,Crossfit,62,4,8,Weight Loss,Good (70%-89%),Motivated,Moderate (2L-3L)
1736,User_1736,46-55 (Older Adults),55,Non-binary,152,102,13.8,1841,HIIT,80,7,9,Increase Flexibility,Excellent (90%-100%),Happy,Low (<2L)
9545,User_9545,18-25 (Young Adults),19,Female,171,101,28.1,2295,Yoga,35,3,10,Increase Flexibility,Needs Improvement (30%-49%),Happy,Moderate (2L-3L)
9457,User_9457,36-45 (Mid-Aged Adults),36,Female,155,61,34.7,2422,Yoga,40,5,9,Muscle Gain,Poor (0%-29%),Confident,Moderate (2L-3L)
6955,User_6955,46-55 (Older Adults),49,Female,168,112,36.5,2227,Pilates,47,3,10,Weight Loss,Good (70%-89%),Bored,Moderate (2L-3L)
4021,User_4021,18-25 (Young Adults),24,Female,161,69,26.3,3297,Running,65,3,9,Muscle Gain,Good (70%-89%),Confident,High (>3L)
7215,User_7215,56+ (Seniors),58,Male,186,103,29.7,3275,Zumba,48,4,10,Muscle Gain,Excellent (90%-100%),Happy,Moderate (2L-3L)
2797,User_2797,56+ (Seniors),61,Male,181,77,24.8,1935,Swimming,39,3,9,Maintain Weight,Good (70%-89%),Tired,Low (<2L)
5046,User_5046,18-25 (Young Adults),22,Male,180,109,29.1,1941,Cycling,58,5,8,Weight Loss,Excellent (90%-100%),Motivated,High (>3L)
7441,User_7441,36-45 (Mid-Aged Adults),39,Non-binary,190,107,27.2,2539,Crossfit,59,3,6,Increase Flexibility,Average (50%-69%),Unmotivated,High (>3L)
9024,User_9024,56+ (Seniors),58,Male,187,74,17.9,2698,Cycling,38,3,10,Maintain Weight,Average (50%-69%),Bored,Low (<2L)
5049,User_5049,18-25 (Young Adults),18,Male,160,87,29.3,2621,Crossfit,89,5,6,Maintain Weight,Good (70%-89%),Happy,High (>3L)
4314,User_4314,46-55 (Older Adults),48,Non-binary,183,114,33.7,1960,Running,70,6,7,Muscle Gain,Average (50%-69%),Relaxed,Low (<2L)
9633,User_9633,18-25 (Young Adults),22,Female,183,78,23.5,2379,Weight Training,76,3,8,Weight Loss,Poor (0%-29%),Motivated,High (>3L)
5732,User_5732,36-45 (Mid-Aged Adults),39,Female,171,119,27.4,2036,Cycling,65,6,7,Weight Loss,Needs Improvement (30%-49%),Energized,Moderate (2L-3L)
3895,User_3895,36-45 (Mid-Aged Adults),39,Female,166,92,31.2,2217,Pilates,29,5,9,Weight Loss,Excellent (90%-100%),Confident,Moderate (2L-3L)
9372,User_9372,46-55 (Older Adults),48,Non-binary,163,56,19.6,2912,HIIT,35,3,10,Weight Loss,Good (70%-89%),Bored,Low (<2L)
